time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.072792,-0.1743,0.0290,0.0260,0.179
2.077769,-0.1576,-0.0022,0.0216,0.159
2.082818,-0.1625,0.0222,0.0104,0.164
2.088097,-0.1434,0.0037,0.0362,0.148
2.093294,-0.1195,-0.0036,0.0259,0.122
2.102288,-0.1028,-0.0196,0.0018,0.105
2.103424,-0.0908,-0.0746,0.0345,0.123
2.108518,-0.1027,-0.0886,0.0243,0.138
2.113734,-0.0834,-0.1253,0.0085,0.151
2.117840,-0.0879,-0.1467,-0.0173,0.172
2.122917,-0.0732,-0.1828,-0.0789,0.212
2.128488,-0.0871,-0.1752,-0.1324,0.236
2.132841,-0.0530,-0.1707,-0.1118,0.211
2.137499,-0.0740,-0.1575,-0.1362,0.221
2.142333,-0.0304,-0.1431,-0.0673,0.161
2.147542,-0.0179,-0.1088,-0.0669,0.129
2.153636,-0.0487,-0.0969,-0.0710,0.130
2.157521,-0.0723,-0.0620,0.0048,0.095
2.164276,-0.0888,-0.0347,0.0292,0.100
2.167590,-0.0959,-0.0074,0.0332,0.102
2.172680,-0.1174,0.0178,0.0880,0.148
2.177167,-0.1511,0.0266,0.1387,0.207
2.182239,-0.1704,0.0659,0.1714,0.251
2.187789,-0.1899,0.0373,0.1705,0.258
2.192684,-0.2021,0.0211,0.1605,0.259
2.199429,-0.1927,0.0496,0.1489,0.248
2.202809,-0.2001,0.0351,0.1861,0.275
2.207092,-0.1859,-0.0140,0.2271,0.294
2.214019,-0.1644,-0.0256,0.2603,0.309
2.217160,-0.1550,-0.0264,0.2629,0.306
2.222060,-0.1430,-0.0583,0.2135,0.264
2.229049,-0.1310,-0.1135,0.2386,0.295
2.231925,-0.1307,-0.1184,0.1983,0.265
2.237488,-0.1280,-0.1257,0.1818,0.255
2.242802,-0.1061,-0.1185,0.1777,0.238
2.247086,-0.1129,-0.1143,0.1372,0.211
2.252145,-0.1125,-0.1057,0.0795,0.174
2.256939,-0.0786,-0.1079,0.0870,0.159
2.261979,-0.0854,-0.0891,0.0728,0.143
2.266771,-0.1066,-0.0625,0.0142,0.124
2.271877,-0.0919,-0.0743,-0.0399,0.125
2.282131,-0.0531,-0.0401,0.0085,0.067
2.283146,-0.0552,-0.0189,-0.0238,0.063
2.287034,-0.0285,-0.0307,-0.0635,0.076
2.291868,-0.0449,0.0060,-0.0530,0.070
2.296859,-0.0518,0.0012,-0.0201,0.056
2.301644,-0.0634,0.0379,-0.0435,0.086
2.306477,-0.0704,0.0619,-0.0349,0.100
2.311846,-0.0846,0.0315,-0.0088,0.091
2.316486,-0.0605,0.0541,0.0139,0.082
2.321491,-0.0318,0.0220,0.0572,0.069
2.327163,-0.0725,0.0048,0.0411,0.083
2.331625,-0.0796,-0.0060,0.0667,0.104
2.336688,-0.0795,-0.0133,0.0773,0.112
2.344066,-0.0771,-0.0104,0.0867,0.116
2.346309,-0.0652,0.0043,0.1114,0.129
2.351534,-0.0821,-0.0087,0.0784,0.114
2.356915,-0.0654,-0.0036,0.0648,0.092
2.361451,-0.0774,-0.0302,0.0737,0.111
2.366858,-0.0798,-0.0064,0.0407,0.090
2.371486,-0.0870,0.0110,0.0487,0.100
2.380926,-0.0846,0.0054,0.0512,0.099
2.381767,-0.1014,0.0003,0.0317,0.106
2.386536,-0.1109,0.0270,0.0113,0.115
2.391435,-0.1037,0.0034,-0.0150,0.105
2.396841,-0.0724,0.0269,0.0015,0.077
2.401192,-0.0891,0.0485,0.0090,0.102
2.405994,-0.0748,0.0322,0.0298,0.087
2.411158,-0.0916,0.0602,0.0224,0.112
2.416181,-0.0822,0.0402,0.0252,0.095
2.421007,-0.0823,0.0026,0.0037,0.082
2.426409,-0.0726,0.0184,0.0081,0.075
2.431382,-0.0654,0.0426,-0.0047,0.078
2.436334,-0.0559,0.0358,0.0049,0.067
2.441003,-0.0774,0.0203,0.0084,0.080
2.446406,-0.0798,0.0133,0.0235,0.084
2.450889,-0.0559,0.0428,0.0032,0.070
2.456133,-0.0680,-0.0069,0.0129,0.070
2.460926,-0.0560,-0.0259,0.0524,0.081
2.467032,-0.0633,-0.0074,0.0764,0.099
2.470699,-0.0779,-0.0146,0.1129,0.138
2.480064,-0.1093,-0.0449,0.1395,0.183
2.484589,-0.1360,-0.0198,0.1286,0.188
2.485522,-0.1195,-0.0231,0.0930,0.153
2.493455,-0.1532,-0.0357,0.0943,0.183
2.495572,-0.1605,-0.0353,0.1008,0.193
2.500776,-0.1654,-0.0280,0.0860,0.188
2.505826,-0.2109,-0.0070,0.0851,0.228
2.510713,-0.1918,-0.0189,0.0872,0.212
2.518327,-0.1918,0.0014,0.0489,0.198
2.520202,-0.2038,0.0007,0.0503,0.210
2.525660,-0.1893,0.0214,0.0254,0.192
2.530253,-0.1724,0.0189,0.0343,0.177
2.535193,-0.1699,-0.0003,0.0717,0.184
2.541608,-0.1602,-0.0012,0.0324,0.163
2.545368,-0.2318,0.0413,-0.0003,0.235
2.550039,-0.1908,0.0083,0.0857,0.209
2.555043,-0.1188,-0.0315,0.0342,0.128
2.560330,-0.0848,-0.0464,-0.0570,0.112
2.565240,-0.1246,-0.0460,-0.1610,0.209
2.569860,-0.1327,-0.0196,-0.1484,0.200
2.576048,-0.0308,-0.0460,-0.0908,0.106
2.580034,-0.0032,-0.0493,-0.1217,0.131
2.585442,-0.0065,-0.0361,-0.1760,0.180
2.590622,-0.0789,0.0212,-0.1134,0.140
2.595670,-0.0224,0.0019,-0.0103,0.025
2.600448,-0.0094,-0.0374,0.0289,0.048
2.604856,-0.0325,0.0006,-0.0119,0.035
2.610098,-0.0553,0.0166,-0.0085,0.058
2.615058,-0.1644,0.0384,-0.0009,0.169
2.620003,-0.0940,0.0057,0.1402,0.169
2.624971,-0.0458,-0.0414,0.1640,0.175
2.629976,-0.0576,-0.0294,0.1215,0.138
2.634781,-0.0979,-0.0278,0.0755,0.127
